referencia;nome;preco;quantidade;material;cores;gramatura;tamanho_arte;tamanho_final;peso;imagem;gabarito 
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 6.629,85;7500 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 7.071,84;8000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 7.513,83;8500 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 7.955,82;9000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 8.397,81;9500 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
RMB1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 500unid - RMB1313500;R$ 8.839,80;10000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/63847931-EC10-4105-9012-2D8E12170B98.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 870,99;1000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 1.741,98;2000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 2.612,97;3000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 3.483,96;4000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 4.354,95;5000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 5.225,94;6000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 6.096,93;7000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 6.967,92;8000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 7.838,91;9000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
R13131000;ADESIVOS ROTULOS FOLHA VINIL METALIZADO COM TINTA BRANCA 135X135MM - 4X0 - 1000unid - R13131000;R$ 8.709,90;10000 unid.;Adesivo vinil metalizado - rotulo tinta branca;4x0;120g;135x135mm;132x132mm;2187g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/52B23808-1B68-4368-9C28-2BB82115A2DB.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RMB1313250.zip
